event_id,user_id,event_name,event_timestamp,event_source
1392,366,signup,2025-07-24 06:50:00,ios
1393,366,trial_started,2025-07-24 07:50:00,ios
1394,366,subscription_started,2025-08-07 07:50:00,ios
1395,366,payment_success,2025-08-07 07:50:00,card
1396,366,payment_success,2025-09-06 07:50:00,card
1397,366,payment_success,2025-10-06 07:50:00,bank_transfer
1398,366,subscription_canceled,2025-10-27 07:50:00,ios
1399,367,signup,2025-08-08 11:57:00,ios
1400,367,trial_started,2025-08-08 18:57:00,ios
1401,367,subscription_expired,2025-08-22 18:57:00,ios
1402,368,signup,2025-09-30 17:57:00,android
1403,368,trial_started,2025-10-03 18:57:00,android
1404,368,subscription_started,2025-10-17 18:57:00,android
1405,368,payment_success,2025-10-17 18:57:00,google_pay
1406,369,signup,2025-04-14 06:33:00,android
1407,369,trial_started,2025-04-19 16:33:00,android
1408,369,subscription_started,2025-05-03 16:33:00,android
1409,369,payment_success,2025-05-03 16:33:00,google_pay
1410,369,payment_success,2025-06-02 16:33:00,bank_transfer
1411,369,payment_success,2025-07-02 16:33:00,google_pay
1412,369,payment_success,2025-08-01 16:33:00,apple_pay
1413,369,payment_failed,2025-08-31 16:33:00,google_pay
1414,369,payment_success,2025-09-02 16:33:00,google_pay
1415,369,payment_success,2025-09-30 16:33:00,bank_transfer
1416,369,payment_success,2025-10-30 16:33:00,card
1417,369,payment_success,2025-11-29 16:33:00,card
1418,369,subscription_canceled,2025-12-29 16:33:00,android
1419,370,signup,2025-10-26 11:11:00,android
1420,371,signup,2025-09-03 17:19:00,web
1421,371,trial_started,2025-09-09 01:19:00,web
1422,371,subscription_expired,2025-09-23 01:19:00,web
1423,372,signup,2025-07-03 22:18:00,web
1424,372,support_contacted,2025-07-22 22:18:00,web
1425,373,signup,2025-06-11 14:21:00,web
1426,373,trial_started,2025-06-12 21:21:00,web
1427,373,subscription_started,2025-06-26 21:21:00,web
1428,373,payment_success,2025-06-26 21:21:00,card
1429,373,payment_success,2025-07-26 21:21:00,card
1430,373,payment_success,2025-08-25 21:21:00,google_pay
1431,373,payment_failed,2025-09-24 21:21:00,bank_transfer
1432,373,payment_success,2025-09-30 21:21:00,bank_transfer
1433,373,payment_success,2025-10-24 21:21:00,google_pay
1434,373,payment_success,2025-11-23 21:21:00,card
1435,373,payment_success,2025-12-23 21:21:00,apple_pay
1436,374,signup,2025-09-04 23:57:00,ios
1437,374,support_contacted,2025-09-20 23:57:00,ios
1438,375,signup,2025-09-04 16:21:00,android
1439,375,trial_started,2025-09-08 23:21:00,android
1440,375,subscription_expired,2025-09-22 23:21:00,android
1441,376,signup,2025-02-21 04:12:00,android
1442,376,trial_started,2025-02-25 15:12:00,android
1443,376,subscription_started,2025-03-11 15:12:00,android
1444,376,payment_success,2025-03-11 15:12:00,bank_transfer
1445,376,payment_success,2025-04-10 15:12:00,card
1446,376,payment_success,2025-05-10 15:12:00,apple_pay
1447,376,payment_success,2025-06-09 15:12:00,card
1448,376,payment_success,2025-07-09 15:12:00,apple_pay
1449,376,payment_success,2025-08-08 15:12:00,apple_pay
1450,376,subscription_canceled,2025-08-27 15:12:00,android
1451,377,signup,2025-12-21 14:56:00,ios
1452,377,trial_started,2025-12-23 22:56:00,ios
1453,378,signup,2025-11-02 02:32:00,android
1454,378,trial_started,2025-11-07 14:32:00,android
1455,378,subscription_started,2025-11-21 14:32:00,android
1456,378,payment_success,2025-11-21 14:32:00,card
1457,379,signup,2025-10-05 15:26:00,ios
1458,379,support_contacted,2025-10-23 15:26:00,ios
1459,379,trial_started,2025-10-09 23:26:00,ios
1460,379,subscription_expired,2025-10-23 23:26:00,ios
1461,380,signup,2025-11-12 03:26:00,web
1462,380,trial_started,2025-11-15 12:26:00,web
1463,380,subscription_started,2025-11-29 12:26:00,web
1464,380,payment_success,2025-11-29 12:26:00,card
1465,381,signup,2025-11-09 22:14:00,web
1466,381,support_contacted,2025-11-10 22:14:00,web
1467,382,signup,2025-04-21 13:02:00,android
1468,382,trial_started,2025-04-23 23:02:00,android
1469,382,subscription_started,2025-05-07 23:02:00,android
1470,382,payment_success,2025-05-07 23:02:00,card
1471,382,payment_success,2025-06-06 23:02:00,google_pay
1472,382,payment_success,2025-07-06 23:02:00,crypto
1473,382,payment_failed,2025-08-05 23:02:00,card
1474,382,payment_success,2025-08-08 23:02:00,card
1475,382,payment_failed,2025-09-04 23:02:00,card
1476,382,payment_success,2025-10-04 23:02:00,google_pay
1477,382,payment_success,2025-11-03 23:02:00,card
1478,382,subscription_canceled,2025-11-12 23:02:00,android
1479,383,signup,2025-11-17 13:13:00,android
1480,383,trial_started,2025-11-20 00:13:00,android
1481,383,subscription_started,2025-12-04 00:13:00,android
1482,383,payment_success,2025-12-04 00:13:00,crypto
1483,384,signup,2025-09-06 14:14:00,web
1484,384,trial_started,2025-09-11 19:14:00,web
1485,384,subscription_started,2025-09-25 19:14:00,web
1486,384,payment_success,2025-09-25 19:14:00,card
1487,385,signup,2025-11-17 12:44:00,web
1488,385,trial_started,2025-11-21 18:44:00,web
1489,385,subscription_started,2025-12-05 18:44:00,web
1490,385,payment_success,2025-12-05 18:44:00,card
1491,386,signup,2025-09-21 20:25:00,web
1492,386,support_contacted,2025-10-06 20:25:00,web
1493,386,trial_started,2025-09-24 03:25:00,web
1494,386,subscription_started,2025-10-08 03:25:00,web
1495,386,payment_success,2025-10-08 03:25:00,crypto
1496,386,subscription_canceled,2025-11-18 03:25:00,web
1497,387,signup,2025-12-01 09:39:00,android
1498,387,trial_started,2025-12-04 16:39:00,android
1499,387,subscription_expired,2025-12-18 16:39:00,android
1500,388,signup,2025-07-28 17:34:00,web
1501,389,signup,2025-04-02 14:29:00,android
1502,389,support_contacted,2025-04-16 14:29:00,android
1503,389,trial_started,2025-04-07 20:29:00,android
1504,389,subscription_started,2025-04-21 20:29:00,android
1505,389,payment_success,2025-04-21 20:29:00,bank_transfer
1506,389,payment_success,2025-05-21 20:29:00,google_pay
1507,389,payment_success,2025-06-20 20:29:00,google_pay
1508,389,payment_failed,2025-07-20 20:29:00,card
1509,389,payment_success,2025-07-26 20:29:00,card
1510,389,payment_success,2025-08-19 20:29:00,bank_transfer
1511,389,payment_success,2025-09-18 20:29:00,card
1512,389,payment_success,2025-10-18 20:29:00,card
1513,389,payment_success,2025-11-17 20:29:00,apple_pay
1514,389,payment_success,2025-12-17 20:29:00,crypto
1515,390,signup,2025-12-20 13:17:00,ios
1516,390,trial_started,2025-12-23 14:17:00,ios
1517,391,signup,2025-11-18 06:21:00,android
1518,391,trial_started,2025-11-23 18:21:00,android
1519,391,subscription_started,2025-12-07 18:21:00,android
1520,391,payment_success,2025-12-07 18:21:00,card
1521,392,signup,2025-10-15 02:45:00,ios
1522,392,trial_started,2025-10-15 12:45:00,ios
1523,392,subscription_expired,2025-10-29 12:45:00,ios
1524,393,signup,2025-08-03 09:27:00,android
1525,393,trial_started,2025-08-03 19:27:00,android
1526,393,subscription_expired,2025-08-17 19:27:00,android
1527,394,signup,2025-12-08 18:31:00,android
1528,394,trial_started,2025-12-12 03:31:00,android
1529,394,subscription_expired,2025-12-26 03:31:00,android
1530,395,signup,2025-06-24 06:23:00,android
1531,396,signup,2025-09-30 02:40:00,web
1532,396,trial_started,2025-09-30 04:40:00,web
1533,396,subscription_started,2025-10-14 04:40:00,web
1534,396,payment_success,2025-10-14 04:40:00,card
1535,396,payment_success,2025-11-13 04:40:00,card
1536,396,payment_success,2025-12-13 04:40:00,apple_pay
1537,397,signup,2025-07-05 15:50:00,ios
1538,397,trial_started,2025-07-08 01:50:00,ios
1539,397,subscription_expired,2025-07-22 01:50:00,ios
1540,398,signup,2025-03-31 23:53:00,android
1541,399,signup,2025-07-09 16:16:00,android
1542,400,signup,2025-05-25 23:47:00,ios
1543,400,trial_started,2025-05-29 23:47:00,ios
1544,400,subscription_started,2025-06-12 23:47:00,ios
1545,400,payment_success,2025-06-12 23:47:00,card
1546,400,payment_success,2025-07-12 23:47:00,google_pay
1547,400,payment_success,2025-08-11 23:47:00,apple_pay
1548,400,payment_success,2025-09-10 23:47:00,google_pay
1549,400,payment_success,2025-10-10 23:47:00,apple_pay
1550,400,payment_success,2025-11-09 23:47:00,google_pay
1551,400,payment_success,2025-12-09 23:47:00,google_pay
1552,401,signup,2025-06-15 08:19:00,ios
1553,401,trial_started,2025-06-20 14:19:00,ios
1554,401,subscription_expired,2025-07-04 14:19:00,ios
1555,402,signup,2025-12-03 02:52:00,android
1556,403,signup,2025-03-19 03:52:00,ios
1557,403,trial_started,2025-03-24 03:52:00,ios
1558,403,subscription_expired,2025-04-07 03:52:00,ios
1559,404,signup,2025-12-08 05:40:00,ios
1560,404,trial_started,2025-12-09 13:40:00,ios
1561,404,subscription_expired,2025-12-23 13:40:00,ios
1562,405,signup,2025-11-01 20:48:00,android
1563,405,trial_started,2025-11-03 06:48:00,android
1564,405,subscription_started,2025-11-17 06:48:00,android
1565,405,payment_success,2025-11-17 06:48:00,card
1566,405,payment_success,2025-12-17 06:48:00,card
1567,405,subscription_canceled,2025-12-23 06:48:00,android
1568,406,signup,2025-06-29 02:29:00,ios
1569,406,trial_started,2025-07-01 04:29:00,ios
1570,406,subscription_expired,2025-07-15 04:29:00,ios
1571,407,signup,2025-08-27 22:33:00,android
1572,407,trial_started,2025-08-30 02:33:00,android
1573,407,subscription_expired,2025-09-13 02:33:00,android
1574,408,signup,2025-11-22 13:54:00,web
1575,408,support_contacted,2025-11-27 13:54:00,web
1576,408,trial_started,2025-11-24 16:54:00,web
1577,408,subscription_expired,2025-12-08 16:54:00,web
1578,409,signup,2025-09-28 11:37:00,ios
1579,409,trial_started,2025-10-03 17:37:00,ios
1580,409,subscription_expired,2025-10-17 17:37:00,ios
1581,410,signup,2025-11-06 08:04:00,ios
1582,411,signup,2025-10-10 19:45:00,ios
1583,411,trial_started,2025-10-14 19:45:00,ios
1584,411,subscription_expired,2025-10-28 19:45:00,ios
1585,412,signup,2025-09-26 16:31:00,ios
1586,412,support_contacted,2025-09-30 16:31:00,ios
1587,412,trial_started,2025-09-27 23:31:00,ios
1588,412,subscription_expired,2025-10-11 23:31:00,ios
1589,413,signup,2025-08-29 23:23:00,web
1590,413,trial_started,2025-08-31 04:23:00,web
1591,413,subscription_expired,2025-09-14 04:23:00,web
1592,414,signup,2025-09-02 04:35:00,android
1593,414,trial_started,2025-09-04 06:35:00,android
1594,414,subscription_expired,2025-09-18 06:35:00,android
1595,415,signup,2025-06-12 15:02:00,android
1596,415,trial_started,2025-06-14 16:02:00,android
1597,415,subscription_started,2025-06-28 16:02:00,android
1598,415,payment_success,2025-06-28 16:02:00,apple_pay
1599,415,payment_failed,2025-07-28 16:02:00,card
1600,415,payment_success,2025-07-29 16:02:00,card
1601,415,payment_success,2025-08-27 16:02:00,card
1602,415,payment_success,2025-09-26 16:02:00,card
1603,415,payment_success,2025-10-26 16:02:00,google_pay
1604,415,payment_success,2025-11-25 16:02:00,card
1605,415,payment_success,2025-12-25 16:02:00,card
1606,416,signup,2025-03-01 14:20:00,web
1607,417,signup,2025-04-13 09:20:00,android
1608,417,trial_started,2025-04-16 10:20:00,android
1609,417,subscription_started,2025-04-30 10:20:00,android
1610,417,payment_success,2025-04-30 10:20:00,bank_transfer
1611,417,payment_success,2025-05-30 10:20:00,apple_pay
1612,417,payment_success,2025-06-29 10:20:00,bank_transfer
1613,417,payment_success,2025-07-29 10:20:00,google_pay
1614,417,payment_success,2025-08-28 10:20:00,apple_pay
1615,417,subscription_canceled,2025-09-15 10:20:00,android
1616,418,signup,2025-07-16 01:32:00,ios
1617,418,trial_started,2025-07-20 02:32:00,ios
1618,418,subscription_started,2025-08-03 02:32:00,ios
1619,418,payment_success,2025-08-03 02:32:00,card
1620,418,payment_success,2025-09-02 02:32:00,google_pay
1621,418,payment_success,2025-10-02 02:32:00,card
1622,418,payment_success,2025-11-01 02:32:00,card
1623,418,payment_success,2025-12-01 02:32:00,card
1624,418,payment_success,2025-12-31 02:32:00,bank_transfer
1625,418,plan_downgraded,2025-12-23 02:32:00,ios
1626,419,signup,2025-09-19 10:37:00,android
1627,420,signup,2025-12-31 06:11:00,ios
1628,420,support_contacted,2026-01-13 06:11:00,ios
1629,420,trial_started,2026-01-01 16:11:00,ios
1630,421,signup,2025-12-16 22:25:00,android
1631,421,trial_started,2025-12-22 09:25:00,android
1632,422,signup,2025-02-16 09:05:00,ios
1633,422,trial_started,2025-02-21 11:05:00,ios
1634,422,subscription_expired,2025-03-07 11:05:00,ios
1635,423,signup,2025-12-21 20:54:00,ios
1636,423,support_contacted,2025-12-27 20:54:00,ios
1637,424,signup,2025-11-07 23:44:00,ios
1638,425,signup,2025-11-04 12:03:00,web
1639,425,trial_started,2025-11-09 20:03:00,web
1640,425,subscription_expired,2025-11-23 20:03:00,web
1641,426,signup,2025-07-17 12:31:00,web
1642,426,trial_started,2025-07-17 18:31:00,web
1643,426,subscription_expired,2025-07-31 18:31:00,web
1644,427,signup,2025-09-26 08:57:00,ios
1645,427,trial_started,2025-09-27 12:57:00,ios
1646,427,subscription_expired,2025-10-11 12:57:00,ios
1647,428,signup,2025-08-30 14:14:00,android
1648,428,trial_started,2025-09-02 01:14:00,android
1649,428,subscription_expired,2025-09-16 01:14:00,android
1650,429,signup,2025-05-26 21:41:00,android
1651,430,signup,2025-09-30 21:30:00,android
1652,430,trial_started,2025-10-02 05:30:00,android
1653,430,subscription_started,2025-10-16 05:30:00,android
1654,430,payment_success,2025-10-16 05:30:00,card
1655,430,payment_success,2025-11-15 05:30:00,card
1656,430,payment_success,2025-12-15 05:30:00,card
1657,431,signup,2025-09-06 01:49:00,ios
1658,431,trial_started,2025-09-09 13:49:00,ios
1659,431,subscription_started,2025-09-23 13:49:00,ios
1660,431,payment_success,2025-09-23 13:49:00,google_pay
1661,431,subscription_canceled,2025-11-10 13:49:00,ios
1662,432,signup,2025-05-25 03:55:00,android
1663,433,signup,2025-04-30 04:41:00,ios
1664,433,trial_started,2025-05-03 09:41:00,ios
1665,433,subscription_started,2025-05-17 09:41:00,ios
1666,433,payment_success,2025-05-17 09:41:00,card
1667,433,payment_success,2025-06-16 09:41:00,card
1668,433,payment_success,2025-07-16 09:41:00,card
1669,433,payment_success,2025-08-15 09:41:00,card
1670,433,payment_success,2025-09-14 09:41:00,crypto
1671,433,payment_success,2025-10-14 09:41:00,apple_pay
1672,433,payment_success,2025-11-13 09:41:00,google_pay
1673,433,payment_success,2025-12-13 09:41:00,google_pay
1674,433,subscription_canceled,2025-12-21 09:41:00,ios
1675,434,signup,2025-11-15 21:44:00,android
1676,434,trial_started,2025-11-17 08:44:00,android
1677,434,subscription_started,2025-12-01 08:44:00,android
1678,434,payment_success,2025-12-01 08:44:00,bank_transfer
1679,435,signup,2025-10-02 20:25:00,ios
1680,436,signup,2025-04-02 16:34:00,android
1681,436,support_contacted,2025-04-03 16:34:00,android
1682,437,signup,2025-08-27 17:37:00,ios
1683,438,signup,2025-12-12 08:40:00,android
1684,438,trial_started,2025-12-14 11:40:00,android
1685,438,subscription_expired,2025-12-28 11:40:00,android
1686,439,signup,2025-08-17 18:45:00,android
1687,440,signup,2025-06-12 22:36:00,android
1688,441,signup,2025-11-14 11:29:00,web
1689,441,trial_started,2025-11-17 12:29:00,web
1690,441,subscription_started,2025-12-01 12:29:00,web
1691,441,payment_success,2025-12-01 12:29:00,crypto
1692,441,payment_success,2025-12-31 12:29:00,card
1693,442,signup,2025-10-06 05:09:00,android
1694,442,trial_started,2025-10-09 12:09:00,android
1695,442,subscription_started,2025-10-23 12:09:00,android
1696,442,payment_success,2025-10-23 12:09:00,google_pay
1697,442,payment_success,2025-11-22 12:09:00,card
1698,442,payment_success,2025-12-22 12:09:00,card
1699,443,signup,2025-12-26 18:26:00,web
1700,443,trial_started,2025-12-28 19:26:00,web
1701,444,signup,2025-11-13 13:30:00,web
1702,444,trial_started,2025-11-14 21:30:00,web
1703,444,subscription_expired,2025-11-28 21:30:00,web
1704,445,signup,2025-05-25 21:28:00,ios
1705,446,signup,2025-11-23 10:34:00,android
1706,446,support_contacted,2025-11-24 10:34:00,android
1707,446,trial_started,2025-11-28 14:34:00,android
1708,446,subscription_started,2025-12-12 14:34:00,android
1709,446,payment_success,2025-12-12 14:34:00,card
1710,447,signup,2025-12-29 06:48:00,ios
1711,447,support_contacted,2026-01-05 06:48:00,ios
1712,447,trial_started,2026-01-03 15:48:00,ios
1713,448,signup,2025-08-27 17:38:00,android
1714,448,support_contacted,2025-08-28 17:38:00,android
1715,449,signup,2025-10-17 10:24:00,ios
1716,449,trial_started,2025-10-19 16:24:00,ios
1717,449,subscription_expired,2025-11-02 16:24:00,ios
1718,450,signup,2025-12-21 10:11:00,android
1719,450,trial_started,2025-12-21 10:11:00,android
1720,451,signup,2025-10-15 19:37:00,android
1721,451,trial_started,2025-10-16 02:37:00,android
1722,451,subscription_started,2025-10-30 02:37:00,android
1723,451,payment_success,2025-10-30 02:37:00,card
1724,452,signup,2025-06-13 20:50:00,android
1725,452,trial_started,2025-06-17 22:50:00,android
1726,452,subscription_expired,2025-07-01 22:50:00,android
1727,453,signup,2025-05-21 13:58:00,web
1728,453,trial_started,2025-05-21 20:58:00,web
1729,453,subscription_started,2025-06-04 20:58:00,web
1730,453,payment_success,2025-06-04 20:58:00,google_pay
1731,453,payment_success,2025-07-04 20:58:00,card
1732,453,payment_success,2025-08-03 20:58:00,card
1733,453,payment_success,2025-09-02 20:58:00,google_pay
1734,453,payment_success,2025-10-02 20:58:00,apple_pay
1735,453,payment_success,2025-11-01 20:58:00,google_pay
1736,453,payment_success,2025-12-01 20:58:00,card
1737,453,payment_success,2025-12-31 20:58:00,google_pay
1738,453,plan_downgraded,2025-07-06 20:58:00,web
1739,454,signup,2025-11-10 13:35:00,android
1740,454,trial_started,2025-11-10 23:35:00,android
1741,454,subscription_started,2025-11-24 23:35:00,android
1742,454,payment_success,2025-11-24 23:35:00,card
1743,454,payment_success,2025-12-24 23:35:00,apple_pay
1744,455,signup,2025-08-25 00:14:00,android
1745,455,trial_started,2025-08-30 03:14:00,android
1746,455,subscription_started,2025-09-13 03:14:00,android
1747,455,payment_success,2025-09-13 03:14:00,bank_transfer
1748,455,payment_success,2025-10-13 03:14:00,card
1749,455,payment_success,2025-11-12 03:14:00,card
1750,455,subscription_canceled,2025-11-22 03:14:00,android
1751,456,signup,2025-09-29 18:08:00,web
1752,456,trial_started,2025-10-04 18:08:00,web
1753,456,subscription_expired,2025-10-18 18:08:00,web
1754,457,signup,2025-11-20 17:39:00,android
1755,457,trial_started,2025-11-22 23:39:00,android
1756,457,subscription_expired,2025-12-06 23:39:00,android
1757,458,signup,2025-10-23 03:43:00,android
1758,458,support_contacted,2025-11-06 03:43:00,android
1759,458,trial_started,2025-10-25 03:43:00,android
1760,458,subscription_started,2025-11-08 03:43:00,android
1761,458,payment_success,2025-11-08 03:43:00,apple_pay
1762,458,payment_success,2025-12-08 03:43:00,google_pay
1763,459,signup,2025-07-06 20:06:00,ios
1764,459,trial_started,2025-07-09 23:06:00,ios
1765,459,subscription_expired,2025-07-23 23:06:00,ios
1766,460,signup,2025-10-05 10:33:00,android
1767,460,trial_started,2025-10-05 10:33:00,android
1768,460,subscription_expired,2025-10-19 10:33:00,android
1769,461,signup,2025-12-15 22:04:00,android
1770,461,trial_started,2025-12-16 06:04:00,android
1771,461,subscription_started,2025-12-30 06:04:00,android
1772,461,payment_success,2025-12-30 06:04:00,bank_transfer
1773,462,signup,2025-09-04 14:24:00,android
1774,462,trial_started,2025-09-08 19:24:00,android
1775,462,subscription_started,2025-09-22 19:24:00,android
1776,462,payment_success,2025-09-22 19:24:00,google_pay
1777,462,payment_success,2025-10-22 19:24:00,card
1778,462,subscription_canceled,2025-11-04 19:24:00,android
1779,463,signup,2025-12-12 04:19:00,android
1780,463,trial_started,2025-12-15 08:19:00,android
1781,463,subscription_started,2025-12-29 08:19:00,android
1782,463,payment_success,2025-12-29 08:19:00,crypto
1783,464,signup,2025-10-11 17:54:00,web
1784,464,support_contacted,2025-10-18 17:54:00,web
1785,464,trial_started,2025-10-17 04:54:00,web
1786,464,subscription_expired,2025-10-31 04:54:00,web
1787,465,signup,2025-12-18 10:54:00,android
1788,466,signup,2025-08-25 01:31:00,ios
1789,467,signup,2025-07-13 10:51:00,ios
1790,467,support_contacted,2025-07-14 10:51:00,ios
1791,467,trial_started,2025-07-14 14:51:00,ios
1792,467,subscription_started,2025-07-28 14:51:00,ios
1793,467,payment_success,2025-07-28 14:51:00,card
1794,467,payment_success,2025-10-26 14:51:00,card
1795,468,signup,2025-10-14 06:01:00,ios
1796,469,signup,2025-09-16 10:59:00,ios
1797,470,signup,2025-09-03 19:56:00,ios
1798,470,support_contacted,2025-09-21 19:56:00,ios
1799,470,trial_started,2025-09-06 00:56:00,ios
1800,470,subscription_expired,2025-09-20 00:56:00,ios
1801,471,signup,2025-05-16 07:58:00,ios
1802,471,trial_started,2025-05-18 09:58:00,ios
1803,471,subscription_expired,2025-06-01 09:58:00,ios
1804,472,signup,2025-10-07 15:13:00,android
1805,473,signup,2025-09-28 16:23:00,ios
1806,473,trial_started,2025-10-01 01:23:00,ios
1807,473,subscription_started,2025-10-15 01:23:00,ios
1808,473,payment_success,2025-10-15 01:23:00,card
1809,474,signup,2025-07-23 09:27:00,web
1810,474,support_contacted,2025-07-26 09:27:00,web
1811,474,trial_started,2025-07-27 14:27:00,web
1812,474,subscription_started,2025-08-10 14:27:00,web
1813,474,payment_success,2025-08-10 14:27:00,card
1814,474,payment_failed,2025-09-09 14:27:00,crypto
1815,474,payment_success,2025-09-10 14:27:00,crypto
1816,474,payment_success,2025-10-09 14:27:00,card
1817,474,payment_success,2025-11-08 14:27:00,bank_transfer
1818,474,payment_success,2025-12-08 14:27:00,card
1819,475,signup,2025-08-06 09:47:00,ios
1820,475,trial_started,2025-08-11 17:47:00,ios
1821,475,subscription_expired,2025-08-25 17:47:00,ios
1822,476,signup,2025-12-07 09:18:00,android
1823,476,trial_started,2025-12-11 21:18:00,android
1824,476,subscription_expired,2025-12-25 21:18:00,android
1825,477,signup,2025-02-14 07:14:00,ios
1826,478,signup,2025-09-21 10:50:00,android
1827,479,signup,2025-10-16 00:23:00,ios
1828,479,trial_started,2025-10-17 06:23:00,ios
1829,479,subscription_started,2025-10-31 06:23:00,ios
1830,479,payment_success,2025-10-31 06:23:00,apple_pay
1831,479,plan_upgraded,2025-12-04 06:23:00,ios
1832,480,signup,2025-12-30 10:36:00,android
1833,480,support_contacted,2026-01-12 10:36:00,android
1834,480,trial_started,2026-01-02 13:36:00,android
1835,481,signup,2025-08-10 10:36:00,ios
1836,481,support_contacted,2025-08-30 10:36:00,ios
1837,481,trial_started,2025-08-11 13:36:00,ios
1838,481,subscription_started,2025-08-25 13:36:00,ios
1839,481,payment_failed,2025-08-25 13:36:00,card
1840,481,payment_success,2025-08-27 13:36:00,card
1841,482,signup,2025-12-23 13:25:00,android
1842,483,signup,2025-11-09 04:55:00,android
1843,483,trial_started,2025-11-13 15:55:00,android
1844,483,subscription_expired,2025-11-27 15:55:00,android
1845,484,signup,2025-10-13 00:09:00,android
1846,484,trial_started,2025-10-16 09:09:00,android
1847,484,subscription_started,2025-10-30 09:09:00,android
1848,484,payment_success,2025-10-30 09:09:00,google_pay
1849,484,payment_success,2025-11-29 09:09:00,card
1850,484,payment_success,2025-12-29 09:09:00,card
1851,485,signup,2025-08-18 22:36:00,ios
1852,485,trial_started,2025-08-23 23:36:00,ios
1853,485,subscription_expired,2025-09-06 23:36:00,ios
1854,486,signup,2025-09-03 06:58:00,android
1855,486,support_contacted,2025-09-14 06:58:00,android
1856,486,trial_started,2025-09-04 10:58:00,android
1857,486,subscription_started,2025-09-18 10:58:00,android
1858,486,payment_success,2025-09-18 10:58:00,apple_pay
1859,486,payment_success,2025-10-18 10:58:00,apple_pay
1860,486,payment_success,2025-11-17 10:58:00,card
1861,486,payment_success,2025-12-17 10:58:00,card
1862,486,subscription_canceled,2025-12-21 10:58:00,android
1863,487,signup,2025-11-21 19:06:00,android
1864,487,support_contacted,2025-11-30 19:06:00,android
1865,487,trial_started,2025-11-23 21:06:00,android
1866,487,subscription_started,2025-12-07 21:06:00,android
1867,487,payment_success,2025-12-07 21:06:00,card
1868,488,signup,2025-08-09 22:42:00,ios
1869,488,trial_started,2025-08-11 03:42:00,ios
1870,488,subscription_expired,2025-08-25 03:42:00,ios
1871,489,signup,2025-10-17 00:26:00,web
1872,489,trial_started,2025-10-22 02:26:00,web
1873,489,subscription_expired,2025-11-05 02:26:00,web
1874,490,signup,2025-06-29 16:06:00,android
1875,490,trial_started,2025-06-30 19:06:00,android
1876,490,subscription_started,2025-07-14 19:06:00,android
1877,490,payment_success,2025-07-14 19:06:00,card
1878,490,payment_success,2025-08-13 19:06:00,card
1879,490,payment_success,2025-09-12 19:06:00,crypto
1880,490,payment_success,2025-10-12 19:06:00,google_pay
1881,490,subscription_canceled,2025-11-06 19:06:00,android
1882,491,signup,2025-08-11 20:44:00,android
1883,491,trial_started,2025-08-17 03:44:00,android
1884,491,subscription_started,2025-08-31 03:44:00,android
1885,491,payment_success,2025-08-31 03:44:00,card
1886,491,payment_failed,2025-09-30 03:44:00,apple_pay
1887,491,payment_success,2025-10-02 03:44:00,apple_pay
1888,491,payment_success,2025-10-30 03:44:00,apple_pay
1889,491,payment_success,2025-11-29 03:44:00,card
1890,491,payment_success,2025-12-29 03:44:00,card
1891,492,signup,2025-09-07 10:08:00,android
1892,492,trial_started,2025-09-07 13:08:00,android
1893,492,subscription_expired,2025-09-21 13:08:00,android
1894,493,signup,2025-05-31 07:13:00,android
1895,493,trial_started,2025-06-03 15:13:00,android
1896,493,subscription_started,2025-06-17 15:13:00,android
1897,493,payment_success,2025-06-17 15:13:00,bank_transfer
1898,493,payment_success,2025-07-17 15:13:00,bank_transfer
1899,493,payment_success,2025-08-16 15:13:00,card
1900,493,payment_success,2025-09-15 15:13:00,card
1901,493,payment_success,2025-10-15 15:13:00,card
1902,493,payment_success,2025-11-14 15:13:00,card
1903,493,subscription_canceled,2025-11-24 15:13:00,android
1904,494,signup,2025-12-16 16:39:00,web
1905,495,signup,2025-09-14 09:38:00,ios
1906,495,trial_started,2025-09-17 10:38:00,ios
1907,495,subscription_started,2025-10-01 10:38:00,ios
1908,495,payment_success,2025-10-01 10:38:00,apple_pay
1909,495,subscription_canceled,2025-11-17 10:38:00,ios
1910,496,signup,2025-11-21 23:23:00,web
1911,496,trial_started,2025-11-26 01:23:00,web
1912,496,subscription_started,2025-12-10 01:23:00,web
1913,496,payment_success,2025-12-10 01:23:00,google_pay
1914,497,signup,2025-01-04 22:03:00,android
1915,497,trial_started,2025-01-09 22:03:00,android
1916,497,subscription_expired,2025-01-23 22:03:00,android
1917,498,signup,2025-04-03 08:38:00,ios
1918,498,trial_started,2025-04-03 18:38:00,ios
1919,498,subscription_expired,2025-04-17 18:38:00,ios
1920,499,signup,2025-10-07 22:37:00,web
1921,499,trial_started,2025-10-12 06:37:00,web
1922,499,subscription_expired,2025-10-26 06:37:00,web
1923,500,signup,2025-12-02 09:46:00,android
1924,500,trial_started,2025-12-03 13:46:00,android
1925,500,subscription_expired,2025-12-17 13:46:00,android
1926,501,signup,2025-09-04 12:44:00,web
1927,501,trial_started,2025-09-09 16:44:00,web
1928,501,subscription_expired,2025-09-23 16:44:00,web
1929,502,signup,2025-09-15 11:11:00,ios
1930,502,trial_started,2025-09-15 22:11:00,ios
1931,502,subscription_started,2025-09-29 22:11:00,ios
1932,502,payment_success,2025-09-29 22:11:00,card
1933,502,payment_success,2025-12-28 22:11:00,card
1934,502,plan_upgraded,2025-11-13 22:11:00,ios
